FICE (Federal ID number),College name,State (postal code),School Type,Average Math SAT score,Average Verbal SAT score,Average Combined SAT score,Average ACT score,First quartile - Math SAT,Third quartile - Math SAT,First quartile - Verbal SAT,Third quartile - Verbal SAT,First quartile - ACT,Third quartile - ACT,Number of applications received,Number of applicants accepted,Number of new students enrolled,Pct. new students from top 10% of H.S. class,Pct. new students from top 25% of H.S. class,Number of fulltime undergraduates,Number of parttime undergraduates,In-state tuition,Out-of-state tuition,Room and board costs,Room costs,Board costs,Additional fees,Estimated book costs,Estimated personal spending,Pct. of faculty with Ph.D.'s,Pct. of faculty with terminal degree,Student/faculty ratio,Pct.alumni who donate,Instructional expenditure per student,Graduation rate,Private,Public
3354,Philadelphia Coll. of Textiles and Sci.,PA,Private,490.0,440.0,930.0,22.234338747099766,415.0,525.0,380.0,475.0,19.716602984622803,24.59198170215222,1538.0,1259.0,468.0,19.0,42.0,1664.0,1042.0,11690.0,11690.0,5062.0,2596.0,2466.0,40.0,600.0,1664.0,48.0,80.0,12.9,15.0,8028.0,68.0,1,0
3357,Point Park College,PA,Private,424.0,418.0,842.0,21.0,360.0,490.0,370.0,480.0,16.0,23.0,875.0,744.0,207.0,7.0,38.0,1173.0,1402.0,9700.0,9700.0,4830.0,4830.0,2060.983830845771,350.0,400.0,1200.0,45.0,90.0,14.5,10.0,7652.0,66.0,1,0
3359,Robert Morris College,PA,Private,453.0,400.0,853.0,20.0,390.0,520.0,340.0,450.0,17.0,23.0,907.0,771.0,387.0,25.67197750702905,52.35,2621.0,1808.0,6540.0,6540.0,4326.0,2454.0,1872.0,330.0,500.0,1000.0,58.0,58.0,18.5,7.0,5266.0,58.0,1,0
3362,Seton Hill College,PA,Private,475.0,470.0,945.0,22.234338747099766,410.0,540.0,420.0,520.0,19.716602984622803,24.59198170215222,936.0,794.0,197.0,24.0,56.0,752.0,210.0,11240.0,11240.0,4180.0,2090.0,2090.0,160.0,350.0,2000.0,71.0,71.0,11.2,37.0,10065.0,71.0,1,0
3366,Saint Francis College,PA,Private,480.0,450.0,930.0,22.234338747099766,430.0,530.0,400.0,500.0,19.716602984622803,24.59198170215222,1046.0,824.0,284.0,21.0,45.0,1223.0,451.0,10880.0,10880.0,5050.0,5050.0,2060.983830845771,860.0,400.0,1235.0,64.0,64.0,19.3,24.0,7344.0,69.0,1,0
3367,Saint Joseph's University,PA,Private,545.0,498.0,1041.0,22.234338747099766,490.0,590.0,450.0,550.0,19.716602984622803,24.59198170215222,2519.0,2003.0,776.0,39.0,71.0,2473.0,1314.0,12750.0,12750.0,6350.0,2514.6819571865444,2060.983830845771,275.0,350.0,1690.0,84.0,90.0,17.4,13.0,8243.0,83.0,1,0
3368,Saint Vincent College,PA,Private,495.0,465.0,960.0,22.234338747099766,430.0,560.0,410.0,520.0,19.716602984622803,24.59198170215222,700.0,595.0,278.0,19.0,35.0,1035.0,182.0,10850.0,10850.0,3936.0,2110.0,1826.0,60.0,500.0,900.0,62.0,64.0,12.3,31.0,8534.0,88.0,1,0
3369,Susquehanna University,PA,Private,560.0,510.0,1070.0,22.234338747099766,510.0,610.0,450.0,570.0,19.716602984622803,24.59198170215222,2096.0,1512.0,465.0,27.0,59.0,1442.0,166.0,16130.0,16130.0,4710.0,2490.0,2220.0,280.0,400.0,800.0,83.0,86.0,13.9,37.0,10554.0,90.0,1,0
3370,Swarthmore College,PA,Private,672.0,630.0,1302.0,22.234338747099766,630.0,720.0,580.0,690.0,19.716602984622803,24.59198170215222,3203.0,1255.0,413.0,81.0,97.0,1387.0,1081.5267716535434,19124.0,19124.0,6584.0,3384.0,3200.0,192.0,772.0,728.0,93.0,97.0,8.8,58.0,23975.0,95.0,1,0
3371,Temple University,PA,Public,508.0,455.0,963.0,22.234338747099766,456.0,564.0,412.0,511.0,19.716602984622803,24.59198170215222,7987.0,5145.0,2399.0,15.0,37.0,14726.0,4666.0,5314.0,10096.0,5282.0,3492.0,1790.0,150.0,600.0,3324.0,87.0,75.23113207547169,11.2,20.91296296296296,12231.0,45.0,0,1
3376,Thiel College,PA,Private,444.0,418.0,862.0,20.0,398.2537637435972,489.7462362564028,378.67772052771244,457.32227947228756,18.259858154496555,21.740141845503445,1154.0,951.0,253.0,15.0,31.0,791.0,140.0,11172.0,11172.0,4958.0,2590.0,2368.0,230.0,700.0,1350.0,68.0,76.0,11.6,16.0,9186.0,60.0,1,0
3378,University of Pennsylvania,PA,Private,680.0,594.0,1274.0,29.0,640.0,730.0,550.0,650.0,27.0,31.0,12394.0,5232.0,2464.0,85.0,100.0,9205.0,531.0,17020.0,17020.0,7270.0,3700.0,3570.0,1836.0,500.0,1544.0,95.0,96.0,6.3,38.0,25765.0,93.0,1,0
3379,University of Pittsburgh-Main Campus,PA,Public,537.0,480.0,1017.0,22.234338747099766,480.0,590.0,420.0,530.0,19.716602984622803,24.59198170215222,8586.0,6383.0,2503.0,25.0,59.0,13138.0,4289.0,4962.0,10786.0,4560.0,2760.0,1800.0,454.0,400.0,900.0,93.0,93.0,7.8,10.0,13789.0,66.0,0,1
3384,University of Scranton,PA,Private,561.0,509.0,1070.0,22.234338747099766,510.0,610.0,450.0,550.0,19.716602984622803,24.59198170215222,4471.0,2942.0,910.0,29.0,60.0,3674.0,493.0,11584.0,11584.0,5986.0,2536.0,3450.0,975.0,650.0,800.0,83.0,83.0,14.1,41.0,9131.0,92.0,1,0
3385,Ursinus College,PA,Private,567.0,512.0,1079.0,22.234338747099766,520.0,620.0,460.0,560.0,19.716602984622803,24.59198170215222,1399.0,1026.0,308.0,44.0,77.0,1131.0,17.0,14900.0,14900.0,5160.0,2514.6819571865444,2060.983830845771,180.0,500.0,800.0,82.0,85.0,11.6,40.0,12082.0,79.0,1,0
3388,Villanova University,PA,Private,599.0,528.0,1127.0,22.234338747099766,553.2537637435972,644.7462362564028,488.67772052771244,567.3222794722876,19.716602984622803,24.59198170215222,7759.0,5588.0,1477.0,30.0,68.0,6362.0,1292.0,15925.0,15925.0,6507.0,3170.0,3337.0,445.0,400.0,300.0,89.0,90.0,13.4,24.0,10458.0,96.0,1,0
3389,Washington and Jefferson College,PA,Private,570.0,535.0,1105.0,24.5,500.0,640.0,480.0,590.0,22.0,27.0,1305.0,1100.0,334.0,42.0,64.0,1098.0,151.0,16260.0,16260.0,4005.0,2070.0,1935.0,280.0,300.0,500.0,91.0,91.0,12.1,40.0,10162.0,86.0,1,0
3391,Waynesburg College,PA,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1190.0,978.0,324.0,12.0,30.0,1280.0,61.0,8840.0,8840.0,3620.0,1800.0,1820.0,220.0,500.0,1200.0,57.0,58.0,16.2,26.0,6563.0,63.0,1,0
3392,Westminster College,PA,Private,530.0,470.0,1000.0,24.0,460.0,570.0,420.0,520.0,21.0,27.0,996.0,866.0,377.0,29.0,58.0,1411.0,72.0,12065.0,12065.0,3615.0,1980.0,1635.0,595.0,430.0,685.0,62.0,78.0,12.5,41.0,8596.0,80.0,1,0
3394,Wilkes University,PA,Private,475.0,425.0,900.0,22.234338747099766,410.0,540.0,370.0,480.0,19.716602984622803,24.59198170215222,1631.0,1431.0,434.0,15.0,36.0,1803.0,603.0,11150.0,11150.0,5130.0,3100.0,2030.0,418.0,550.0,1260.0,78.0,92.0,13.3,24.0,8543.0,67.0,1,0
3396,Wilson College,PA,Private,470.0,460.0,930.0,22.234338747099766,430.0,560.0,450.0,530.0,19.716602984622803,24.59198170215222,167.0,130.0,46.0,16.0,50.0,199.0,676.0,11428.0,11428.0,5084.0,2509.0,2060.983830845771,118.0,450.0,475.0,67.0,76.0,8.3,43.0,10291.0,67.0,1,0
3399,York College of Pennsylvania,PA,Private,517.0,469.0,986.0,22.234338747099766,480.0,570.0,440.0,530.0,19.716602984622803,24.59198170215222,2989.0,1855.0,691.0,28.0,63.0,2988.0,1726.0,4990.0,4990.0,3560.0,1725.0,1835.0,225.0,500.0,1250.0,75.0,75.0,18.1,28.0,4509.0,99.0,1,0
3986,Allentown Coll. of St. Francis de Sales,PA,Private,515.0,470.0,985.0,22.234338747099766,460.0,580.0,410.0,520.0,19.716602984622803,24.59198170215222,1179.0,780.0,290.0,38.0,64.0,1130.0,638.0,9690.0,9690.0,4785.0,2495.0,2290.0,60.0,600.0,1000.0,60.0,84.0,13.3,21.0,7940.0,74.0,1,0
3987,La Roche College,PA,Private,408.0,380.0,788.0,22.234338747099766,370.0,480.0,320.0,430.0,19.716602984622803,24.59198170215222,361.0,321.0,185.0,10.0,41.0,650.0,819.0,8842.0,8842.0,4782.0,2862.0,1920.0,140.0,600.0,1100.0,57.0,73.0,14.2,14.0,7022.0,52.0,1,0
3988,Neumann College,PA,Private,451.0,414.0,865.0,22.234338747099766,390.0,500.0,350.0,450.0,19.716602984622803,24.59198170215222,245.0,180.0,69.0,17.0,23.0,485.0,752.0,9950.0,9950.0,4162.106851549755,2514.6819571865444,2060.983830845771,240.0,500.0,1389.2917038358607,42.0,58.0,11.0,20.91296296296296,8846.0,60.40531561461794,1,0
6965,Pennsylvania State Univ. Main Campus,PA,Public,583.0,500.0,1083.0,22.234338747099766,530.0,651.0,450.0,560.0,19.716602984622803,24.59198170215222,19315.0,10344.0,3450.0,48.0,93.0,28938.0,2025.0,4966.0,10645.0,4060.0,1840.0,2220.0,70.0,512.0,2394.0,77.0,96.0,18.1,19.0,8992.0,63.0,0,1
9235,Clarion University of Pennsylvania,PA,Public,448.0,412.0,860.0,22.234338747099766,430.0,540.0,390.0,490.0,19.716602984622803,24.59198170215222,2740.0,2497.0,1188.0,25.67197750702905,52.35,4828.0,605.0,3086.0,7844.0,2924.0,1710.0,1214.0,792.0,550.0,1498.0,61.0,65.0,19.2,19.0,5556.0,63.0,0,1
3401,Brown University,RI,Private,680.0,620.0,1300.0,28.0,640.0,730.0,570.0,680.0,26.0,32.0,12586.0,3239.0,1462.0,87.0,95.0,5643.0,349.0,19528.0,19528.0,5926.0,3574.0,2352.0,650.0,720.0,1100.0,99.0,100.0,7.6,39.0,20440.0,97.0,1,0
3402,Bryant College,RI,Private,536.0,447.0,983.0,22.234338747099766,480.0,600.0,400.0,490.0,19.716602984622803,24.59198170215222,2198.0,1786.0,632.0,15.0,43.0,2556.0,1004.0,12600.0,12600.0,6410.0,3640.0,2770.0,392.0126459143969,500.0,700.0,84.0,84.0,19.0,20.91296296296296,8353.0,82.0,1,0
3406,Providence College,RI,Private,537.0,485.0,1022.0,25.0,520.0,610.0,440.0,530.0,23.259858154496555,26.740141845503445,5139.0,3346.0,973.0,20.0,55.0,3717.0,1358.0,14400.0,14400.0,6200.0,3250.0,2950.0,375.0,450.0,1100.0,66.0,74.0,18.4,35.0,8135.0,96.0,1,0
3407,Rhode Island College,RI,Public,445.0,415.0,860.0,22.234338747099766,390.0,500.0,360.0,470.0,19.716602984622803,24.59198170215222,2310.0,1767.0,1030.0,15.0,50.0,4882.0,2706.0,2370.0,6694.0,5137.0,2537.0,2600.0,468.0,500.0,1389.2917038358607,74.0,76.0,15.7,12.0,6827.0,47.0,0,1
3409,Rhode Island School of Design,RI,Private,551.0,508.0,1059.0,22.234338747099766,500.0,600.0,450.0,600.0,19.716602984622803,24.59198170215222,1831.0,842.0,379.0,17.0,45.0,1846.0,1081.5267716535434,16684.0,16684.0,6672.0,3354.0,3318.0,90.0,1500.0,1700.0,27.0,69.0,10.0,22.0,11622.0,96.0,1,0
3411,Salve Regina University,RI,Private,455.0,420.0,875.0,22.234338747099766,405.0,505.0,370.0,470.0,19.716602984622803,24.59198170215222,1475.0,1257.0,362.0,7.0,20.0,1393.0,278.0,14200.0,14200.0,6500.0,6500.0,2060.983830845771,75.0,500.0,1389.2917038358607,64.0,73.0,9.6,21.0,9232.0,71.0,1,0
3414,University of Rhode Island,RI,Public,515.0,449.0,964.0,22.234338747099766,460.0,560.0,400.0,490.0,19.716602984622803,24.59198170215222,9643.0,7751.0,1968.0,12.0,40.0,8894.0,2456.0,3004.0,10330.0,5558.0,3168.0,2390.0,1238.0,500.0,1250.0,84.0,89.0,16.6,7.0,9158.0,63.0,0,1
4917,Roger Williams University,RI,Private,455.0,406.0,861.0,22.234338747099766,395.0,525.0,355.0,475.0,19.716602984622803,24.59198170215222,3304.0,2804.0,679.0,10.0,20.0,2111.0,1489.0,12520.0,12520.0,6050.0,3060.0,2990.0,480.0,500.0,730.0,44.0,54.0,16.4,8.0,7957.0,61.0,1,0
3419,Charleston Southern University,SC,Private,497.0,450.0,947.0,22.234338747099766,410.0,530.0,390.0,480.0,19.716602984622803,24.59198170215222,1199.0,904.0,397.0,25.67197750702905,52.35,1533.0,734.0,7730.0,7730.0,3170.0,2514.6819571865444,2060.983830845771,9.0,750.0,1890.0,60.0,61.0,19.2,20.91296296296296,5825.0,39.0,1,0
3420,Benedict College,SC,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1622.0,1472.0,341.0,25.67197750702905,52.35,1203.0,63.0,5210.0,5210.0,2992.0,2514.6819571865444,2060.983830845771,425.0,120.0,2200.0,44.0,49.0,14.6,11.0,5360.0,48.0,1,0
3422,Central Wesleyan College,SC,Private,429.0,384.0,813.0,18.0,383.2537637435972,474.7462362564028,344.67772052771244,423.32227947228756,16.259858154496555,19.740141845503445,174.0,146.0,88.0,8.0,29.0,1047.0,33.0,8300.0,8300.0,3080.0,1000.0,2080.0,200.0,600.0,600.0,62.0,62.0,15.2,18.0,3365.0,58.0,1,0
3423,The Citadel,SC,Public,525.0,475.0,1000.0,22.0,450.0,600.0,400.0,550.0,20.0,24.0,1500.0,1242.0,611.0,12.0,36.0,2024.0,292.0,3076.0,7070.0,2439.0,830.0,1609.0,264.0,400.0,779.0,95.0,94.0,17.1,17.0,7744.0,84.0,0,1
3424,Claflin College,SC,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1196.0,697.0,499.0,21.0,47.0,959.0,13.0,4412.0,4412.0,2460.0,1000.0,1460.0,600.0,500.0,1000.0,69.0,69.0,16.9,31.0,7083.0,21.0,1,0
3425,Clemson University,SC,Public,565.0,487.0,1052.0,22.234338747099766,530.0,620.0,430.0,510.0,19.716602984622803,24.59198170215222,8065.0,5257.0,2301.0,37.0,65.0,11755.0,770.0,3036.0,8116.0,3610.0,1890.0,1720.0,392.0126459143969,800.0,1618.0,82.0,88.0,18.0,17.0,7597.0,73.0,0,1
3427,Coker College,SC,Private,469.0,431.0,900.0,22.234338747099766,420.0,540.0,370.0,470.0,19.716602984622803,24.59198170215222,604.0,452.0,295.0,15.0,47.0,690.0,222.0,9888.0,9888.0,4502.0,1846.0,2670.0,185.0,400.0,1000.0,64.0,77.0,12.1,39.0,8741.0,75.0,1,0
3428,College of Charleston,SC,Public,532.0,489.0,1019.0,22.0,480.0,580.0,440.0,530.0,20.0,24.0,4772.0,3140.0,1265.0,22.0,55.0,6851.0,1200.0,3060.0,6120.0,3460.0,2200.0,1260.0,392.0126459143969,666.0,2316.0,73.0,78.0,17.2,18.0,4776.0,51.0,0,1
3430,Columbia College,SC,Private,460.0,433.0,893.0,22.234338747099766,430.0,500.0,400.0,470.0,19.716602984622803,24.59198170215222,737.0,614.0,242.0,21.0,67.0,968.0,237.0,10425.0,10425.0,3975.0,3975.0,2060.983830845771,392.0126459143969,500.0,1500.0,61.0,77.0,14.7,34.0,8693.0,76.0,1,0
3431,Converse College,SC,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,440.0,407.0,149.0,35.0,70.0,643.0,80.0,12050.0,12050.0,3700.0,2514.6819571865444,2060.983830845771,392.0126459143969,500.0,900.0,63.0,76.0,10.2,31.0,10965.0,75.0,1,0
3432,Erskine College,SC,Private,532.0,482.0,1014.0,22.234338747099766,470.0,590.0,410.0,550.0,19.716602984622803,24.59198170215222,659.0,557.0,167.0,47.0,74.0,532.0,35.0,10485.0,10485.0,3840.0,1760.0,2080.0,660.0,475.0,1246.0,76.0,80.0,13.5,47.0,7527.0,67.0,1,0
3434,Furman University,SC,Private,584.0,528.0,1112.0,25.0,520.0,640.0,470.0,580.0,23.0,27.0,2161.0,1951.0,685.0,56.0,82.0,2371.0,175.0,13440.0,13440.0,4048.0,2096.0,1952.0,134.0,600.0,1250.0,92.0,95.0,13.5,28.0,12940.0,82.0,1,0
3435,Lander University,SC,Public,455.0,406.0,861.0,18.0,409.2537637435972,500.7462362564028,366.67772052771244,445.32227947228756,16.259858154496555,19.740141845503445,1166.0,1009.0,510.0,9.0,33.0,2074.0,341.0,3340.0,4938.0,2987.0,1867.0,1120.0,50.0,528.0,1702.0,67.0,77.0,17.0,11.0,6119.0,51.0,0,1
3436,Limestone College,SC,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,725.0,554.0,369.0,5.0,40.0,786.0,682.0,7100.0,7100.0,3500.0,3500.0,2060.983830845771,100.0,300.0,1389.2917038358607,39.0,50.0,11.2,8.0,6321.0,60.40531561461794,1,0
3439,Morris College,SC,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,882.0,730.0,330.0,2.0,13.0,926.0,12.0,4515.0,4515.0,2550.0,2550.0,2060.983830845771,115.0,850.0,2100.0,53.0,60.0,18.6,34.0,6990.0,60.0,1,0
3440,Newberry College,SC,Private,466.0,418.0,884.0,20.0,360.0,420.0,320.0,430.0,18.259858154496555,21.740141845503445,872.0,722.0,154.0,14.0,36.0,601.0,36.0,10194.0,10194.0,2600.0,1600.0,1000.0,300.0,500.0,1500.0,57.0,63.0,11.4,32.0,5788.0,83.0,1,0
3445,Presbyterian College,SC,Private,580.0,520.0,1100.0,26.0,510.0,630.0,490.0,570.0,24.259858154496555,27.740141845503445,1082.0,832.0,302.0,34.0,63.0,1133.0,30.0,11859.0,11859.0,3635.0,1711.0,1924.0,892.0,554.0,1429.0,80.0,85.0,13.4,42.0,8354.0,85.0,1,0
3446,South Carolina State University,SC,Public,373.0,330.0,703.0,17.0,327.2537637435972,418.7462362564028,290.67772052771244,369.32227947228756,15.259858154496555,18.740141845503445,2556.0,1752.0,946.0,7.0,16.0,4396.0,515.0,2200.0,4380.0,2736.0,1420.0,1316.0,100.0,600.0,1389.2917038358607,60.0,60.0,18.3,20.91296296296296,5542.0,60.40531561461794,0,1
3448,University of South Carolina at Columbia,SC,Public,520.0,465.0,985.0,22.0,460.0,580.0,400.0,520.0,19.0,25.0,7693.0,5815.0,2328.0,30.0,66.0,12594.0,3661.0,3196.0,8074.0,3522.0,3522.0,2060.983830845771,392.0126459143969,495.0,2941.0,84.0,88.0,16.9,18.0,8246.0,63.0,0,1
3449,University of South Carolina at Aiken,SC,Public,480.0,425.0,905.0,21.0,434.2537637435972,525.7462362564028,385.67772052771244,464.32227947228756,19.259858154496555,22.740141845503445,848.0,560.0,377.0,14.0,24.0,1855.0,1412.0,2320.0,5800.0,3066.0,3066.0,2060.983830845771,75.0,500.0,1500.0,62.0,62.0,14.8,3.0,5035.0,48.0,0,1
3451,Coastal Carolina University,SC,Public,455.0,400.0,855.0,19.5,400.0,510.0,350.0,450.0,18.0,21.0,1854.0,1391.0,732.0,9.0,28.0,3020.0,1174.0,2710.0,7000.0,4090.0,2640.0,1450.0,392.0126459143969,600.0,1389.2917038358607,74.0,74.0,17.0,7.0,5201.0,51.0,0,1
3455,Voorhees College,SC,Private,340.0,330.0,670.0,16.0,294.2537637435972,385.7462362564028,290.67772052771244,369.32227947228756,14.259858154496555,17.740141845503445,1465.0,1006.0,188.0,10.0,30.0,703.0,20.0,4450.0,4450.0,2522.0,2514.6819571865444,2060.983830845771,392.0126459143969,500.0,1200.0,43.0,43.0,22.9,3.0,5861.0,58.0,1,0
3456,Winthrop University,SC,Public,516.0,470.0,986.0,18.0,460.0,570.0,410.0,520.0,16.0,20.0,2320.0,1805.0,769.0,24.0,61.0,3395.0,670.0,3620.0,6400.0,3392.0,2058.0,1334.0,392.0126459143969,580.0,2150.0,71.0,80.0,12.8,26.0,6729.0,59.0,0,1
3457,Wofford College,SC,Private,564.0,517.0,1081.0,24.0,510.0,620.0,460.0,580.0,22.0,27.0,1501.0,935.0,273.0,51.0,83.0,1059.0,34.0,12680.0,12680.0,4150.0,2514.6819571865444,2060.983830845771,392.0126459143969,605.0,1440.0,91.0,92.0,15.3,42.0,7875.0,75.0,1,0
6951,Univ. of South Carolina at Spartanburg,SC,Public,459.0,411.0,870.0,19.0,400.0,510.0,360.0,450.0,17.0,21.0,885.0,553.0,381.0,13.0,38.0,2207.0,1058.0,2295.0,5739.0,4162.106851549755,2514.6819571865444,2060.983830845771,392.0126459143969,312.0,1389.2917038358607,70.0,70.0,15.9,13.0,5307.0,38.0,0,1
9226,Francis Marion University,SC,Public,441.0,396.0,837.0,22.234338747099766,380.0,490.0,350.0,450.0,19.716602984622803,24.59198170215222,1801.0,1655.0,819.0,13.0,38.0,3224.0,436.0,2920.0,5840.0,3138.0,1540.0,1598.0,392.0126459143969,400.0,2430.0,76.0,76.0,19.1,8.0,5039.0,43.0,0,1
3458,Augustana College,SD,Private,512.9771739130434,466.6125,979.3584598698482,23.5,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,21.0,26.0,761.0,725.0,306.0,21.0,58.0,1337.0,300.0,10990.0,10990.0,3244.0,1622.0,1622.0,125.0,600.0,1021.0,66.0,70.0,10.4,30.0,6871.0,69.0,1,0
3459,Black Hills State University,SD,Public,512.9771739130434,466.6125,979.3584598698482,20.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,18.0,22.0,938.0,938.0,588.0,7.0,23.0,2629.0,1283.0,1323.0,3222.0,2714.0,2514.6819571865444,2060.983830845771,934.0,500.0,1389.2917038358607,63.0,63.0,29.2,9.0,3544.0,51.0,0,1
3461,Dakota Wesleyan University,SD,Private,512.9771739130434,466.6125,979.3584598698482,20.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,18.259858154496555,21.740141845503445,342.0,182.0,135.0,12.0,32.0,538.0,228.0,7540.0,7540.0,2710.0,2514.6819571865444,2060.983830845771,392.0126459143969,600.0,1400.0,38.0,56.0,11.4,20.91296296296296,7334.0,75.0,1,0
3463,Dakota State University,SD,Public,512.9771739130434,466.6125,979.3584598698482,20.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,18.0,22.0,385.0,358.0,229.0,5.0,21.0,988.0,597.0,1323.0,3222.0,2604.0,1186.0,1418.0,392.0126459143969,600.0,1389.2917038358607,47.0,53.0,19.4,20.91296296296296,5291.0,35.0,0,1
3464,Huron University,SD,Private,512.9771739130434,466.6125,979.3584598698482,17.5,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,15.0,20.0,600.0,197.0,124.0,3.0,9.0,392.0,69.0,7260.0,7260.0,3090.0,1910.0,1180.0,330.0,600.0,1840.0,31.0,35.0,12.9,4.0,9249.0,21.0,1,0
3465,Mount Marty College,SD,Private,512.9771739130434,466.6125,979.3584598698482,20.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,18.259858154496555,21.740141845503445,279.0,276.0,126.0,17.0,37.0,600.0,435.0,6844.0,6844.0,2980.0,2514.6819571865444,2060.983830845771,636.0,500.0,500.0,45.0,55.0,11.7,38.0,5073.0,44.0,1,0
3466,Northern State University,SD,Public,512.9771739130434,466.6125,979.3584598698482,20.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,17.0,22.0,2056.0,2054.0,2054.0,10.0,40.0,2239.0,686.0,1411.0,3437.0,2202.0,1128.0,1074.0,832.0,550.0,1925.0,68.0,72.0,20.2,20.91296296296296,5252.0,54.0,0,1
3469,Sioux Falls College,SD,Private,512.9771739130434,466.6125,979.3584598698482,22.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.0,24.0,437.0,400.0,211.0,13.0,35.0,614.0,271.0,8990.0,8990.0,3064.0,1340.0,1724.0,392.0126459143969,500.0,1700.0,73.0,73.0,14.8,7.0,7881.0,48.0,1,0
3470,South Dakota School of Mines and Tech.,SD,Public,512.9771739130434,466.6125,979.3584598698482,24.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,22.259858154496555,25.740141845503445,1034.0,932.0,866.0,27.0,55.0,1691.0,557.0,1364.0,3573.0,2900.0,1200.0,1700.0,1309.0,500.0,1707.0,80.0,75.23113207547169,15.5,9.0,6411.0,60.40531561461794,0,1
3471,South Dakota State University,SD,Public,512.9771739130434,466.6125,979.3584598698482,23.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,21.259858154496555,24.740141845503445,2807.0,2589.0,1701.0,13.0,37.0,7000.0,1103.0,1454.0,3811.0,2190.0,1120.0,1070.0,1024.0,500.0,1970.0,62.0,65.0,15.0,29.0,5084.0,67.0,0,1
10300,University of South Dakota,SD,Public,512.9771739130434,466.6125,979.3584598698482,22.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,20.259858154496555,23.740141845503445,2160.0,2031.0,1268.0,15.0,39.0,5368.0,1066.0,1454.0,3811.0,2620.0,1208.0,1412.0,1125.0,675.0,1118.0,71.0,79.0,14.6,28.0,6456.0,60.40531561461794,0,1
3478,Austin Peay State University,TN,Public,512.9771739130434,466.6125,979.3584598698482,21.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.259858154496555,22.740141845503445,2863.0,2154.0,1179.0,25.67197750702905,52.35,4772.0,2763.0,1616.0,5550.0,2930.0,1460.0,1470.0,262.0,700.0,1572.0,66.0,76.0,18.2,8.0,5087.0,36.0,0,1
3479,Belmont University,TN,Private,522.0,490.0,1012.0,24.0,450.0,570.0,410.0,550.0,21.0,26.0,1220.0,974.0,481.0,28.0,67.0,1964.0,623.0,7800.0,7800.0,3664.0,1974.0,1690.0,250.0,650.0,900.0,61.0,61.0,11.1,19.0,7614.0,49.0,1,0
3480,Bethel College,TN,Private,512.9771739130434,466.6125,979.3584598698482,18.5,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,16.0,21.0,502.0,384.0,104.0,11.0,28.0,347.0,74.0,6200.0,6200.0,2900.0,2900.0,2060.983830845771,392.0126459143969,600.0,800.0,63.0,63.0,11.7,13.0,7623.0,35.0,1,0
3481,Carson-Newman College,TN,Private,512.9771739130434,466.6125,979.3584598698482,23.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,20.0,25.0,1096.0,951.0,464.0,27.0,62.0,1776.0,239.0,8150.0,8150.0,3150.0,1260.0,1890.0,450.0,400.0,500.0,61.0,62.0,13.6,16.0,6716.0,67.0,1,0
3482,Christian Brothers University,TN,Private,530.0,480.0,1010.0,24.0,450.0,630.0,410.0,540.0,20.0,26.0,880.0,520.0,224.0,16.0,42.0,1068.0,364.0,9300.0,9300.0,3260.0,1350.0,1910.0,120.0,600.0,900.0,81.0,81.0,11.1,24.0,8129.0,63.0,1,0
